{2.032, 0.116002, 0.116322, 0.12657, 0.115719, 0.116003, 0.0000744157, 0.00248924, 2.60512, 0.333005, 0.920799, 208.043, 23.5506, 76.6543}
{2.033, 0.116011, 0.116331, 0.12658, 0.115728, 0.116012, 0.000074427, 0.00248962, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.034, 0.116019, 0.11634, 0.12659, 0.115737, 0.11602, 0.0000744382, 0.00249, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.035, 0.116028, 0.116349, 0.126599, 0.115745, 0.116029, 0.0000744495, 0.00249037, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.036, 0.116037, 0.116357, 0.126609, 0.115754, 0.116038, 0.0000744608, 0.00249075, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.037, 0.116046, 0.116366, 0.126618, 0.115763, 0.116047, 0.000074472, 0.00249113, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.038, 0.116055, 0.116375, 0.126628, 0.115772, 0.116056, 0.0000744833, 0.0024915, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.039, 0.116063, 0.116384, 0.126638, 0.11578, 0.116064, 0.0000744945, 0.00249188, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.04, 0.116072, 0.116393, 0.126647, 0.115789, 0.116073, 0.0000745058, 0.00249225, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.041, 0.116081, 0.116401, 0.126657, 0.115798, 0.116082, 0.000074517, 0.00249263, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.042, 0.11609, 0.11641, 0.126666, 0.115807, 0.116091, 0.0000745283, 0.00249301, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.043, 0.116098, 0.116419, 0.126676, 0.115815, 0.116099, 0.0000745395, 0.00249338, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.044, 0.116107, 0.116428, 0.126685, 0.115824, 0.116108, 0.0000745508, 0.00249376, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.045, 0.116116, 0.116436, 0.126695, 0.115833, 0.116117, 0.000074562, 0.00249413, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.046, 0.116125, 0.116445, 0.126704, 0.115842, 0.116126, 0.0000745733, 0.00249451, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.047, 0.116133, 0.116454, 0.126714, 0.11585, 0.116134, 0.0000745845, 0.00249489, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.048, 0.116142, 0.116463, 0.126723, 0.115859, 0.116143, 0.0000745957, 0.00249526, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.049, 0.116151, 0.116472, 0.126733, 0.115868, 0.116152, 0.000074607, 0.00249564, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.05, 0.11616, 0.11648, 0.126743, 0.115877, 0.116161, 0.0000746182, 0.00249601, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.051, 0.116168, 0.116489, 0.126752, 0.115885, 0.116169, 0.0000746294, 0.00249639, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.052, 0.116177, 0.116498, 0.126762, 0.115894, 0.116178, 0.0000746407, 0.00249676, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.053, 0.116186, 0.116507, 0.126771, 0.115903, 0.116187, 0.0000746519, 0.00249714, 2.60512, 0.333005, 0.9208, 208.043, 23.5506, 76.6543}
{2.054, 0.116195, 0.116515, 0.126781, 0.115911, 0.116196, 0.0000746631, 0.00249752, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.055, 0.116203, 0.116524, 0.12679, 0.11592, 0.116204, 0.0000746744, 0.00249789, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.056, 0.116212, 0.116533, 0.1268, 0.115929, 0.116213, 0.0000746856, 0.00249827, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.057, 0.116221, 0.116542, 0.126809, 0.115938, 0.116222, 0.0000746968, 0.00249864, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.058, 0.116229, 0.11655, 0.126819, 0.115946, 0.116231, 0.000074708, 0.00249902, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.059, 0.116238, 0.116559, 0.126828, 0.115955, 0.116239, 0.0000747192, 0.00249939, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.06, 0.116247, 0.116568, 0.126838, 0.115964, 0.116248, 0.0000747305, 0.00249977, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.061, 0.116256, 0.116577, 0.126847, 0.115972, 0.116257, 0.0000747417, 0.00250014, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.062, 0.116264, 0.116585, 0.126857, 0.115981, 0.116265, 0.0000747529, 0.00250052, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.063, 0.116273, 0.116594, 0.126866, 0.11599, 0.116274, 0.0000747641, 0.00250089, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.064, 0.116282, 0.116603, 0.126876, 0.115999, 0.116283, 0.0000747753, 0.00250127, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.065, 0.116291, 0.116612, 0.126885, 0.116007, 0.116292, 0.0000747865, 0.00250164, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.066, 0.116299, 0.11662, 0.126895, 0.116016, 0.1163, 0.0000747977, 0.00250202, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.067, 0.116308, 0.116629, 0.126904, 0.116025, 0.116309, 0.0000748089, 0.00250239, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.068, 0.116317, 0.116638, 0.126914, 0.116033, 0.116318, 0.0000748202, 0.00250277, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.069, 0.116325, 0.116647, 0.126923, 0.116042, 0.116326, 0.0000748314, 0.00250314, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.07, 0.116334, 0.116655, 0.126933, 0.116051, 0.116335, 0.0000748426, 0.00250352, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.071, 0.116343, 0.116664, 0.126942, 0.116059, 0.116344, 0.0000748538, 0.00250389, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.072, 0.116351, 0.116673, 0.126952, 0.116068, 0.116353, 0.000074865, 0.00250426, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.073, 0.11636, 0.116681, 0.126961, 0.116077, 0.116361, 0.0000748762, 0.00250464, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.074, 0.116369, 0.11669, 0.126971, 0.116085, 0.11637, 0.0000748873, 0.00250501, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.075, 0.116378, 0.116699, 0.12698, 0.116094, 0.116379, 0.0000748985, 0.00250539, 2.60512, 0.333005, 0.920801, 208.043, 23.5506, 76.6543}
{2.076, 0.116386, 0.116708, 0.12699, 0.116103, 0.116387, 0.0000749097, 0.00250576, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.077, 0.116395, 0.116716, 0.126999, 0.116111, 0.116396, 0.0000749209, 0.00250614, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.078, 0.116404, 0.116725, 0.127009, 0.11612, 0.116405, 0.0000749321, 0.00250651, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.079, 0.116412, 0.116734, 0.127018, 0.116129, 0.116413, 0.0000749433, 0.00250688, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.08, 0.116421, 0.116743, 0.127028, 0.116137, 0.116422, 0.0000749545, 0.00250726, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.081, 0.11643, 0.116751, 0.127037, 0.116146, 0.116431, 0.0000749657, 0.00250763, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.082, 0.116438, 0.11676, 0.127047, 0.116155, 0.116439, 0.0000749768, 0.00250801, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.083, 0.116447, 0.116769, 0.127056, 0.116163, 0.116448, 0.000074988, 0.00250838, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.084, 0.116456, 0.116777, 0.127066, 0.116172, 0.116457, 0.0000749992, 0.00250875, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.085, 0.116464, 0.116786, 0.127075, 0.116181, 0.116465, 0.0000750104, 0.00250913, 2.60512, 0.333005, 0.920802, 208.043, 23.5506, 76.6543}
{2.086, 0.116473, 0.116795, 0.127085, 0.116189, 0.116474, 0.0000750216, 0.0025095, 2.60512, 0.333006, 0.920802, 208.043, 23.5506, 76.6543}
{2.087, 0.116482, 0.116803, 0.127094, 0.116198, 0.116483, 0.0000750327, 0.00250987, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.088, 0.11649, 0.116812, 0.127104, 0.116207, 0.116492, 0.0000750439, 0.00251025, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.089, 0.116499, 0.116821, 0.127113, 0.116215, 0.1165, 0.0000750551, 0.00251062, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.09, 0.116508, 0.11683, 0.127123, 0.116224, 0.116509, 0.0000750662, 0.002511, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.091, 0.116516, 0.116838, 0.127132, 0.116233, 0.116518, 0.0000750774, 0.00251137, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.092, 0.116525, 0.116847, 0.127141, 0.116241, 0.116526, 0.0000750886, 0.00251174, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.093, 0.116534, 0.116856, 0.127151, 0.11625, 0.116535, 0.0000750997, 0.00251212, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.094, 0.116542, 0.116864, 0.12716, 0.116259, 0.116543, 0.0000751109, 0.00251249, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.095, 0.116551, 0.116873, 0.12717, 0.116267, 0.116552, 0.0000751221, 0.00251286, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.096, 0.11656, 0.116882, 0.127179, 0.116276, 0.116561, 0.0000751332, 0.00251323, 2.60512, 0.333006, 0.920802, 208.043, 23.5505, 76.6543}
{2.097, 0.116568, 0.11689, 0.127189, 0.116284, 0.116569, 0.0000751444, 0.00251361, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.098, 0.116577, 0.116899, 0.127198, 0.116293, 0.116578, 0.0000751555, 0.00251398, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.099, 0.116586, 0.116908, 0.127208, 0.116302, 0.116587, 0.0000751667, 0.00251435, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.1, 0.116594, 0.116916, 0.127217, 0.11631, 0.116595, 0.0000751778, 0.00251473, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.101, 0.116603, 0.116925, 0.127226, 0.116319, 0.116604, 0.000075189, 0.0025151, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.102, 0.116612, 0.116934, 0.127236, 0.116328, 0.116613, 0.0000752001, 0.00251547, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.103, 0.11662, 0.116942, 0.127245, 0.116336, 0.116621, 0.0000752113, 0.00251585, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.104, 0.116629, 0.116951, 0.127255, 0.116345, 0.11663, 0.0000752224, 0.00251622, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.105, 0.116638, 0.11696, 0.127264, 0.116353, 0.116639, 0.0000752336, 0.00251659, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.106, 0.116646, 0.116968, 0.127274, 0.116362, 0.116647, 0.0000752447, 0.00251696, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.107, 0.116655, 0.116977, 0.127283, 0.116371, 0.116656, 0.0000752558, 0.00251734, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.108, 0.116663, 0.116986, 0.127292, 0.116379, 0.116665, 0.000075267, 0.00251771, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.109, 0.116672, 0.116994, 0.127302, 0.116388, 0.116673, 0.0000752781, 0.00251808, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.11, 0.116681, 0.117003, 0.127311, 0.116396, 0.116682, 0.0000752892, 0.00251845, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.111, 0.116689, 0.117012, 0.127321, 0.116405, 0.11669, 0.0000753004, 0.00251882, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.112, 0.116698, 0.11702, 0.12733, 0.116414, 0.116699, 0.0000753115, 0.0025192, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.113, 0.116707, 0.117029, 0.127339, 0.116422, 0.116708, 0.0000753226, 0.00251957, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.114, 0.116715, 0.117038, 0.127349, 0.116431, 0.116716, 0.0000753338, 0.00251994, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.115, 0.116724, 0.117046, 0.127358, 0.116439, 0.116725, 0.0000753449, 0.00252031, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
{2.116, 0.116732, 0.117055, 0.127368, 0.116448, 0.116734, 0.000075356, 0.00252069, 2.60512, 0.333006, 0.920803, 208.043, 23.5505, 76.6543}
